date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:44:42	63072/63072	---M--	200	added ('OK')	text/html	etag:%225dd797668b35db1:0%22	https://www.edwiseinternational.com/index.html	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/index.html	(from )
13:44:43	83/83	---M--	200	added ('OK')	text/plain	etag:%226286aeee1edb1:0%22	https://www.edwiseinternational.com/robots.txt		(from )
13:44:43	63072/63072	---M--	200	added ('OK')	text/html	etag:%225dd797668b35db1:0%22	https://www.edwiseinternational.com/	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/index-2.html	(from https://www.edwiseinternational.com/index.html)
13:44:43	2894/2894	---M--	200	added ('OK')	image/png	etag:%22534a12944219db1:0%22	https://www.edwiseinternational.com/favicon.png	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/favicon.png	(from https://www.edwiseinternational.com/index.html)
13:44:43	52439/52439	---M--	200	added ('OK')	image/svg+xml	etag:%220ea85218094da1:0%22	https://www.edwiseinternational.com/img/logo.svg	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/logo.svg	(from https://www.edwiseinternational.com/index.html)
13:44:44	6951/6951	---M-Z	200	added ('OK')	text/css	etag:%225eb03ed4-1b27%22	https://cdnjs.cloudflare.com/ajax/libs/magnific-popup.js/1.1.0/magnific-popup.css?ver=1.1	C:/My%20Web%20Sites/amarjeet_btpl/cdnjs.cloudflare.com/ajax/libs/magnific-popup.js/1.1.0/magnific-popup4963.css	(from https://www.edwiseinternational.com/index.html)
13:44:44	19328/19328	---M-Z	200	added ('OK')	text/css	etag:%2263d7aac2-134f%22	https://cdnjs.cloudflare.com/ajax/libs/Swiper/8.4.7/swiper-bundle.css	C:/My%20Web%20Sites/amarjeet_btpl/cdnjs.cloudflare.com/ajax/libs/Swiper/8.4.7/swiper-bundle.css	(from https://www.edwiseinternational.com/index.html)
13:44:44	26053/26053	---MCZ	200	added ('OK')	text/css	etag:W/%2265c5-BVfTdFS2f0LyyxAeV+UHD7EZNXA%22	https://unpkg.com/aos@2.3.1/dist/aos.css	C:/My%20Web%20Sites/amarjeet_btpl/unpkg.com/aos@2.3.1/dist/aos.css	(from https://www.edwiseinternational.com/index.html)
13:44:45	31000/31000	---M-Z	200	added ('OK')	text/css	etag:%225eb03e5f-7918%22	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css	C:/My%20Web%20Sites/amarjeet_btpl/cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css	(from https://www.edwiseinternational.com/index.html)
13:44:45	210025/210025	---M--	200	added ('OK')	text/css	etag:%227ff2caa1cc1bdb1:0%22	https://www.edwiseinternational.com/css/main.css	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/css/main.css	(from https://www.edwiseinternational.com/index.html)
13:44:46	1427/1427	---M--	200	added ('OK')	application/javascript	etag:%229a9c64b88f15db1:0%22	https://www.edwiseinternational.com/js/notification.js	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/js/notification.js	(from https://www.edwiseinternational.com/index.html)
13:44:46	87462/87462	---M--	200	added ('OK')	text/javascript	date:Wed,%2017%20May%202023%2018:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/3.7.0/jquery.min.js	C:/My%20Web%20Sites/amarjeet_btpl/ajax.googleapis.com/ajax/libs/jquery/3.7.0/jquery.min.js	(from https://www.edwiseinternational.com/index.html)
13:44:46	1052/1052	---M--	200	added ('OK')	text/css	etag:%22b29b32a96cfbda1:0%22	https://www.edwiseinternational.com/css/notification.css	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/css/notification.css	(from https://www.edwiseinternational.com/index.html)
13:44:46	77312/77312	---M--	200	added ('OK')	image/webp	etag:%22103259f99d23db1:0%22	https://www.edwiseinternational.com/img/homepage/study-abroad-consultants.webp	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/homepage/study-abroad-consultants.webp	(from https://www.edwiseinternational.com/index.html)
13:44:47	19066/19066	---M--	200	added ('OK')	image/webp	etag:%2224d037f99d23db1:0%22	https://www.edwiseinternational.com/img/homepage/overseas-education-consultants.webp	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/homepage/overseas-education-consultants.webp	(from https://www.edwiseinternational.com/index.html)
13:44:47	77558/77558	---M--	200	added ('OK')	image/webp	etag:%22f66ff7f89d23db1:0%22	https://www.edwiseinternational.com/img/homepage/foreign-education-consultants.webp	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/homepage/foreign-education-consultants.webp	(from https://www.edwiseinternational.com/index.html)
13:44:47	135060/135060	---M--	200	added ('OK')	image/webp	etag:%22a22caf89d23db1:0%22	https://www.edwiseinternational.com/img/homepage/33-years-of-excellence.webp	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/homepage/33-years-of-excellence.webp	(from https://www.edwiseinternational.com/index.html)
13:44:48	243900/243900	---M--	200	added ('OK')	image/webp	etag:%22f995fef89d23db1:0%22	https://www.edwiseinternational.com/img/homepage/best-consultancy-for-abroad-studies.webp	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/homepage/best-consultancy-for-abroad-studies.webp	(from https://www.edwiseinternational.com/index.html)
13:44:48	162158/162158	---M--	200	added ('OK')	image/webp	etag:%22fb6f16f99d23db1:0%22	https://www.edwiseinternational.com/img/homepage/free-consultation-for-study-abroad.webp	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/homepage/free-consultation-for-study-abroad.webp	(from https://www.edwiseinternational.com/index.html)
13:44:48	144848/144848	---M--	200	added ('OK')	image/webp	etag:%2262f73ef99d23db1:0%22	https://www.edwiseinternational.com/img/homepage/free-counselling-for-study-abroad.webp	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/homepage/free-counselling-for-study-abroad.webp	(from https://www.edwiseinternational.com/index.html)
13:44:49	208094/208094	---M--	200	added ('OK')	image/webp	etag:%22526c92f99d23db1:0%22	https://www.edwiseinternational.com/img/homepage/study-abroad-student-reviews.webp	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/homepage/study-abroad-student-reviews.webp	(from https://www.edwiseinternational.com/index.html)
13:44:49	10372/10372	---M--	200	added ('OK')	image/webp	etag:%2276709af89d23db1:0%22	https://www.edwiseinternational.com/img/destin/study-abroad-uk.webp	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/destin/study-abroad-uk.webp	(from https://www.edwiseinternational.com/index.html)
13:44:49	12484/12484	---M--	200	added ('OK')	image/webp	etag:%2231e6aff89d23db1:0%22	https://www.edwiseinternational.com/img/destin/study-abroad-usa.webp	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/destin/study-abroad-usa.webp	(from https://www.edwiseinternational.com/index.html)
13:44:50	9418/9418	---M--	200	added ('OK')	image/webp	etag:%2277fb46f89d23db1:0%22	https://www.edwiseinternational.com/img/destin/study-abroad-canada.webp	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/destin/study-abroad-canada.webp	(from https://www.edwiseinternational.com/index.html)
13:44:50	7178/7178	---M--	200	added ('OK')	image/webp	etag:%2269d9c17729db1:0%22	https://www.edwiseinternational.com/img/destin/study-abroad-australia.webp	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/destin/study-abroad-australia.webp	(from https://www.edwiseinternational.com/index.html)
13:44:51	39801/39801	---M--	200	added ('OK')	text/html	etag:%2218a6c430c51bdb1:0%22	https://www.edwiseinternational.com/study-abroad/study-abroad.html	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/study-abroad/study-abroad.html	(from https://www.edwiseinternational.com/index.html)
13:44:51	11474/11474	---M--	200	added ('OK')	image/webp	etag:%2281d47df89d23db1:0%22	https://www.edwiseinternational.com/img/destin/study-abroad-singapore.webp	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/destin/study-abroad-singapore.webp	(from https://www.edwiseinternational.com/index.html)
13:44:51	18532/18532	---M--	200	added ('OK')	image/webp	etag:%22223661f89d23db1:0%22	https://www.edwiseinternational.com/img/destin/study-abroad-new-zealand.webp	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/destin/study-abroad-new-zealand.webp	(from https://www.edwiseinternational.com/index.html)
13:44:52	22368/22368	---M--	200	added ('OK')	image/webp	etag:%2281d47df89d23db1:0%22	https://www.edwiseinternational.com/img/destin/study-abroad-switzerland.webp	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/destin/study-abroad-switzerland.webp	(from https://www.edwiseinternational.com/index.html)
13:44:52	14240/14240	---M--	200	added ('OK')	image/webp	etag:%22a9224ef89d23db1:0%22	https://www.edwiseinternational.com/img/destin/study-abroad-ireland.webp	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/destin/study-abroad-ireland.webp	(from https://www.edwiseinternational.com/index.html)
13:44:52	7028/7028	---M--	200	added ('OK')	image/webp	etag:%222e180fb9d23db1:0%22	https://www.edwiseinternational.com/img/partner/University-of-Edinburgh.webp	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/partner/University-of-Edinburgh.webp	(from https://www.edwiseinternational.com/index.html)
13:44:53	6360/6360	---M--	200	added ('OK')	image/webp	etag:%22fcbbbff99d23db1:0%22	https://www.edwiseinternational.com/img/partner/John-Hopkins-University.webp	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/partner/John-Hopkins-University.webp	(from https://www.edwiseinternational.com/index.html)
13:44:53	8260/8260	---M--	200	added ('OK')	image/webp	etag:%22a68f72fa9d23db1:0%22	https://www.edwiseinternational.com/img/partner/The-University-of-Melbourne.webp	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/partner/The-University-of-Melbourne.webp	(from https://www.edwiseinternational.com/index.html)
13:44:54	6144/6144	---M--	200	added ('OK')	image/webp	etag:%224cb9fdf99d23db1:0%22	https://www.edwiseinternational.com/img/partner/National-University-of-Singapore.webp	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/partner/National-University-of-Singapore.webp	(from https://www.edwiseinternational.com/index.html)
13:44:54	6008/6008	---M--	200	added ('OK')	image/webp	etag:%22e2de61fa9d23db1:0%22	https://www.edwiseinternational.com/img/partner/The-University-of-Manchester.webp	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/partner/The-University-of-Manchester.webp	(from https://www.edwiseinternational.com/index.html)
13:44:54	3774/3774	---M--	200	added ('OK')	image/webp	etag:%22956563fb9d23db1:0%22	https://www.edwiseinternational.com/img/partner/University-of-California-Los-Angeles.webp	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/partner/University-of-California-Los-Angeles.webp	(from https://www.edwiseinternational.com/index.html)
13:44:55	6410/6410	---M--	200	added ('OK')	image/webp	etag:%2275b0edfb9d23db1:0%22	https://www.edwiseinternational.com/img/partner/UNSW.webp	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/partner/UNSW.webp	(from https://www.edwiseinternational.com/index.html)
13:44:55	7004/7004	---M--	200	added ('OK')	image/webp	etag:%22dd79fafa9d23db1:0%22	https://www.edwiseinternational.com/img/partner/The-University-of-Queensland.webp	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/partner/The-University-of-Queensland.webp	(from https://www.edwiseinternational.com/index.html)
13:44:55	7008/7008	---M--	200	added ('OK')	image/webp	etag:%22cb43c9f99d23db1:0%22	https://www.edwiseinternational.com/img/partner/Kings-College-London.webp	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/partner/Kings-College-London.webp	(from https://www.edwiseinternational.com/index.html)
13:44:56	3560/3560	---M--	200	added ('OK')	image/webp	etag:%222b72bfa9d23db1:0%22	https://www.edwiseinternational.com/img/partner/New-York-University.webp	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/partner/New-York-University.webp	(from https://www.edwiseinternational.com/index.html)
13:44:56	5264/5264	---M--	200	added ('OK')	image/webp	etag:%224767a9fa9d23db1:0%22	https://www.edwiseinternational.com/img/partner/The-University-of-Sydney.webp	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/partner/The-University-of-Sydney.webp	(from https://www.edwiseinternational.com/index.html)
13:44:56	6006/6006	---M--	200	added ('OK')	image/webp	etag:%2250f336fa9d23db1:0%22	https://www.edwiseinternational.com/img/partner/The-University-of-Auckland.webp	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/partner/The-University-of-Auckland.webp	(from https://www.edwiseinternational.com/index.html)
13:44:57	6698/6698	---M--	200	added ('OK')	image/webp	etag:%227a2949fb9d23db1:0%22	https://www.edwiseinternational.com/img/partner/University-of-Bristol.webp	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/partner/University-of-Bristol.webp	(from https://www.edwiseinternational.com/index.html)
13:44:57	6300/6300	---M--	200	added ('OK')	image/webp	etag:%225f2ff4f99d23db1:0%22	https://www.edwiseinternational.com/img/partner/Monash-University.webp	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/partner/Monash-University.webp	(from https://www.edwiseinternational.com/index.html)
13:44:57	9394/9394	---M--	200	added ('OK')	image/webp	etag:%22453bb9fb9d23db1:0%22	https://www.edwiseinternational.com/img/partner/University-of-Western-Australia.webp	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/partner/University-of-Western-Australia.webp	(from https://www.edwiseinternational.com/index.html)
13:44:58	4644/4644	---M--	200	added ('OK')	image/webp	etag:%2251b514fb9d23db1:0%22	https://www.edwiseinternational.com/img/partner/University-of-Amsterdam.webp	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/partner/University-of-Amsterdam.webp	(from https://www.edwiseinternational.com/index.html)
13:44:58	30784/30784	---M--	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202024%2008:14:58%20GMT	https://www.edwiseinternational.com/partnered-universities.aspx	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/partnered-universities.html	(from https://www.edwiseinternational.com/index.html)
13:44:58	15306/15306	---M--	200	added ('OK')	text/html	etag:%2255ff70819f32db1:0%22	https://www.edwiseinternational.com/blogs/reasons-to-study-international-business-management-in-the-uk.html	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/blogs/reasons-to-study-international-business-management-in-the-uk.html	(from https://www.edwiseinternational.com/index.html)
13:44:59	13396/13396	---M--	200	added ('OK')	image/webp	etag:%226378c9f69d23db1:0%22	https://www.edwiseinternational.com/img/univ-courses-imgs/mba-img.webp	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/univ-courses-imgs/mba-img.webp	(from https://www.edwiseinternational.com/index.html)
13:44:59	10332/10332	---M--	200	added ('OK')	text/html	etag:%221923ccbeb535db1:0%22	https://www.edwiseinternational.com/blogs/Study-engineering-abroad-in-UK-with-edwise.html	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/blogs/Study-engineering-abroad-in-UK-with-edwise.html	(from https://www.edwiseinternational.com/index.html)
13:45:00	16370/16370	---M--	200	added ('OK')	image/webp	etag:%2268f64bf59d23db1:0%22	https://www.edwiseinternational.com/img/univ-courses-imgs/engrng-img.webp	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/univ-courses-imgs/engrng-img.webp	(from https://www.edwiseinternational.com/index.html)
13:45:00	15832/15832	---M--	200	added ('OK')	text/html	etag:%22c0d869819f32db1:0%22	https://www.edwiseinternational.com/blogs/reasons-to-study-cybersecurity-and-data-science-in-the-uk.html	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/blogs/reasons-to-study-cybersecurity-and-data-science-in-the-uk.html	(from https://www.edwiseinternational.com/index.html)
13:45:00	11776/11776	---M--	200	added ('OK')	image/webp	etag:%22344014f69d23db1:0%22	https://www.edwiseinternational.com/img/univ-courses-imgs/it-img.webp	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/univ-courses-imgs/it-img.webp	(from https://www.edwiseinternational.com/index.html)
13:45:01	14957/14957	---M--	200	added ('OK')	text/html	etag:%226897a819f32db1:0%22	https://www.edwiseinternational.com/blogs/reasons-to-study-law-in-the-uk.html	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/blogs/reasons-to-study-law-in-the-uk.html	(from https://www.edwiseinternational.com/index.html)
13:45:01	2808/2808	---M--	200	added ('OK')	image/webp	etag:%2262c93cf69d23db1:0%22	https://www.edwiseinternational.com/img/univ-courses-imgs/law-img.webp	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/univ-courses-imgs/law-img.webp	(from https://www.edwiseinternational.com/index.html)
13:45:01	13588/13588	---M--	200	added ('OK')	text/html	etag:%22c992be7a9f32db1:0%22	https://www.edwiseinternational.com/blogs/All-About-Pursuing-MBA-in-Finance%20-in-the-UK.html	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/blogs/All-About-Pursuing-MBA-in-Finance%20-in-the-UK.html	(from https://www.edwiseinternational.com/index.html)
13:45:02	9114/9114	---M--	200	added ('OK')	image/webp	etag:%221e91a6f59d23db1:0%22	https://www.edwiseinternational.com/img/univ-courses-imgs/Finance-img.webp	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/univ-courses-imgs/Finance-img.webp	(from https://www.edwiseinternational.com/index.html)
13:45:02	13460/13460	---M--	200	added ('OK')	text/html	etag:%22bdbdacd42237db1:0%22	https://www.edwiseinternational.com/blogs/study-the-world-of-architecture-in-the-uk.html	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/blogs/study-the-world-of-architecture-in-the-uk.html	(from https://www.edwiseinternational.com/index.html)
13:45:02	6266/6266	---M--	200	added ('OK')	image/webp	etag:%22f2203cf49d23db1:0%22	https://www.edwiseinternational.com/img/univ-courses-imgs/architecture-img.webp	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/univ-courses-imgs/architecture-img.webp	(from https://www.edwiseinternational.com/index.html)
13:45:03	58432/58432	---M--	200	added ('OK')	text/html	etag:%22d6c91fdbe29db1:0%22	https://www.edwiseinternational.com/study-abroad/study-in-uk.html	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/study-abroad/study-in-uk.html	(from https://www.edwiseinternational.com/index.html)
13:45:03	15433/15433	---M--	200	added ('OK')	text/html	etag:%225a38e8819f32db1:0%22	https://www.edwiseinternational.com/blogs/study-computer-science-and-information-technology-in-the-usa.html	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/blogs/study-computer-science-and-information-technology-in-the-usa.html	(from https://www.edwiseinternational.com/index.html)
13:45:03	16166/16166	---M--	200	added ('OK')	text/html	etag:%22de56cd7f9f32db1:0%22	https://www.edwiseinternational.com/blogs/know-all-about-engineering-in-the-usa.html	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/blogs/know-all-about-engineering-in-the-usa.html	(from https://www.edwiseinternational.com/index.html)
13:45:04	14215/14215	---M--	200	added ('OK')	text/html	etag:%221d2759819f32db1:0%22	https://www.edwiseinternational.com/blogs/pursuing-the-world-of-business-administration-mba-in-the-usa.html	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/blogs/pursuing-the-world-of-business-administration-mba-in-the-usa.html	(from https://www.edwiseinternational.com/index.html)
13:45:04	14930/14930	---M--	200	added ('OK')	text/html	etag:%222f9947829f32db1:0%22	https://www.edwiseinternational.com/blogs/studying-finance-in-the-usa.html	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/blogs/studying-finance-in-the-usa.html	(from https://www.edwiseinternational.com/index.html)
13:45:05	9514/9514	---M--	200	added ('OK')	image/webp	etag:%22939ad5f39d23db1:0%22	https://www.edwiseinternational.com/img/univ-courses-imgs/acc-financ-img.webp	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/univ-courses-imgs/acc-financ-img.webp	(from https://www.edwiseinternational.com/index.html)
13:45:05	15088/15088	---M--	200	added ('OK')	text/html	etag:%22dd86f6819f32db1:0%22	https://www.edwiseinternational.com/blogs/study-data-science-and-data-analytics-in-usa.html	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/blogs/study-data-science-and-data-analytics-in-usa.html	(from https://www.edwiseinternational.com/index.html)
13:45:05	12132/12132	---M--	200	added ('OK')	image/webp	etag:%22adce6f59d23db1:0%22	https://www.edwiseinternational.com/img/univ-courses-imgs/data-scie-img.webp	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/univ-courses-imgs/data-scie-img.webp	(from https://www.edwiseinternational.com/index.html)
13:45:05	15068/15068	---M--	200	added ('OK')	text/html	etag:%225354b809f32db1:0%22	https://www.edwiseinternational.com/blogs/know-all-about-studying-biotechnology-and-biomedical-sciences-in-the-usa.html	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/blogs/know-all-about-studying-biotechnology-and-biomedical-sciences-in-the-usa.html	(from https://www.edwiseinternational.com/index.html)
13:45:06	9418/9418	---M--	200	added ('OK')	image/webp	etag:%22dc1f7af49d23db1:0%22	https://www.edwiseinternational.com/img/univ-courses-imgs/biology-img.webp	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/univ-courses-imgs/biology-img.webp	(from https://www.edwiseinternational.com/index.html)
13:45:06	58698/58698	---M--	200	added ('OK')	text/html	etag:%22e37ec3fdbe29db1:0%22	https://www.edwiseinternational.com/study-abroad/study-in-usa.html	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/study-abroad/study-in-usa.html	(from https://www.edwiseinternational.com/index.html)
13:45:07	16003/16003	---M--	200	added ('OK')	text/html	etag:%22e7928a7f9f32db1:0%22	https://www.edwiseinternational.com/blogs/know-all-about-business-management-in-canada.html	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/blogs/know-all-about-business-management-in-canada.html	(from https://www.edwiseinternational.com/index.html)
13:45:07	13455/13455	---M--	200	added ('OK')	text/html	etag:%22d82d0d42237db1:0%22	https://www.edwiseinternational.com/blogs/study-the-world-of-engineering-in-canada.html	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/blogs/study-the-world-of-engineering-in-canada.html	(from https://www.edwiseinternational.com/index.html)
13:45:07	13124/13124	---M--	200	added ('OK')	text/html	etag:%22ef2117e9f32db1:0%22	https://www.edwiseinternational.com/blogs/explore-the-world-of-computer-science-in-canada.html	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/blogs/explore-the-world-of-computer-science-in-canada.html	(from https://www.edwiseinternational.com/index.html)
13:45:08	15629/15629	---M--	200	added ('OK')	text/html	etag:%22289731a2a032db1:0%22	https://www.edwiseinternational.com/blogs/explore-hotel-management-in-canada.html	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/blogs/explore-hotel-management-in-canada.html	(from https://www.edwiseinternational.com/index.html)
13:45:08	14364/14364	---M--	200	added ('OK')	image/webp	etag:%22ebf2c7f59d23db1:0%22	https://www.edwiseinternational.com/img/univ-courses-imgs/hospitality-img.webp	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/univ-courses-imgs/hospitality-img.webp	(from https://www.edwiseinternational.com/index.html)
13:45:08	13924/13924	---M--	200	added ('OK')	text/html	etag:%226682b1d42237db1:0%22	https://www.edwiseinternational.com/blogs/study-the-world-of-education-in-canada.html	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/blogs/study-the-world-of-education-in-canada.html	(from https://www.edwiseinternational.com/index.html)
13:45:09	12450/12450	---M--	200	added ('OK')	image/webp	etag:%2250453bf59d23db1:0%22	https://www.edwiseinternational.com/img/univ-courses-imgs/educ-img.webp	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/univ-courses-imgs/educ-img.webp	(from https://www.edwiseinternational.com/index.html)
13:45:09	13982/13982	---M--	200	added ('OK')	text/html	etag:%2273a5b9687439db1:0%22	https://www.edwiseinternational.com/blogs/dive-into-the-world-of-environmental-science-in-canada.html	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/blogs/dive-into-the-world-of-environmental-science-in-canada.html	(from https://www.edwiseinternational.com/index.html)
13:45:09	11796/11796	---M--	200	added ('OK')	image/webp	etag:%225c9387f59d23db1:0%22	https://www.edwiseinternational.com/img/univ-courses-imgs/envr-scie-img.webp	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/univ-courses-imgs/envr-scie-img.webp	(from https://www.edwiseinternational.com/index.html)
13:45:10	65320/65320	---M--	200	added ('OK')	text/html	etag:%22a8bd42fdbe29db1:0%22	https://www.edwiseinternational.com/study-abroad/study-in-canada.html	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/study-abroad/study-in-canada.html	(from https://www.edwiseinternational.com/index.html)
13:45:10	15318/15318	---M--	200	added ('OK')	text/html	etag:%22e52313829f32db1:0%22	https://www.edwiseinternational.com/blogs/study-data-science-and-it-in-the-australia.html	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/blogs/study-data-science-and-it-in-the-australia.html	(from https://www.edwiseinternational.com/index.html)
13:45:10	16088/16088	---M--	200	added ('OK')	text/html	etag:%2291ad1c829f32db1:0%22	https://www.edwiseinternational.com/blogs/study-engineering-and-environmental-courses-in-australia.html	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/blogs/study-engineering-and-environmental-courses-in-australia.html	(from https://www.edwiseinternational.com/index.html)
13:45:10	15596/15596	---M--	200	added ('OK')	text/html	etag:%224867af7b9f32db1:0%22	https://www.edwiseinternational.com/blogs/biotechnology-and-agricultural-sciences-in-australia.html	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/blogs/biotechnology-and-agricultural-sciences-in-australia.html	(from https://www.edwiseinternational.com/index.html)
13:45:11	20308/20308	---M--	200	added ('OK')	image/webp	etag:%229686e1f39d23db1:0%22	https://www.edwiseinternational.com/img/univ-courses-imgs/agriculture-img.webp	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/univ-courses-imgs/agriculture-img.webp	(from https://www.edwiseinternational.com/index.html)
13:45:11	15644/15644	---M--	200	added ('OK')	text/html	etag:%22d6e7c77d9f32db1:0%22	https://www.edwiseinternational.com/blogs/explore-nursing-and-physiotherapy-in-australia.html	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/blogs/explore-nursing-and-physiotherapy-in-australia.html	(from https://www.edwiseinternational.com/index.html)
13:45:12	7282/7282	---M--	200	added ('OK')	image/webp	etag:%22cd41b7f59d23db1:0%22	https://www.edwiseinternational.com/img/univ-courses-imgs/healthcare-img.webp	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/img/univ-courses-imgs/healthcare-img.webp	(from https://www.edwiseinternational.com/index.html)
13:45:12	15970/15970	---M--	200	added ('OK')	text/html	etag:%22dc8e7c9f32db1:0%22	https://www.edwiseinternational.com/blogs/business-and-management-in-australia.html	C:/My%20Web%20Sites/amarjeet_btpl/www.edwiseinternational.com/blogs/business-and-management-in-australia.html	(from https://www.edwiseinternational.com/index.html)
